0,QuestionedPair,0.009804989211261272
1,QuestionedPair,0.0743267759680748
2,QuestionedPair,0.07367806136608124
3,QuestionedPair,0.11365970969200134
4,QuestionedPair,0.0525708869099617
5,QuestionedPair,0.12308160215616226
6,QuestionedPair,0.0886276587843895
7,QuestionedPair,0.010315945371985435
8,QuestionedPair,0.14537015557289124
9,QuestionedPair,0.03525412455201149
10,QuestionedPair,0.11994943767786026
11,QuestionedPair,0.036060985177755356
12,QuestionedPair,0.0690341368317604
13,QuestionedPair,0.07754895091056824
14,QuestionedPair,0.08078648895025253
15,QuestionedPair,0.1108616441488266
16,QuestionedPair,0.0571436807513237
17,OriginalPair,1.4142135569272796e-06
18,OriginalPair,0.09371477365493774
19,OriginalPair,0.11299482733011246
20,OriginalPair,0.0772537887096405
21,OriginalPair,0.14408569037914276
22,OriginalPair,0.06236734986305237
23,OriginalPair,0.09371452778577805
24,OriginalPair,1.4142135569272796e-06
25,OriginalPair,0.08409830927848816
26,OriginalPair,0.06613955646753311
27,OriginalPair,0.12346106022596359
28,OriginalPair,0.047062989324331284
29,OriginalPair,0.11299671232700348
30,OriginalPair,0.0841011106967926
31,OriginalPair,1.4142135569272796e-06
32,OriginalPair,0.13809892535209656
33,OriginalPair,0.03976665064692497
34,OriginalPair,0.11240881681442261
35,OriginalPair,0.07725164294242859
36,OriginalPair,0.0661374107003212
37,OriginalPair,0.1380961835384369
38,OriginalPair,1.4142135569272796e-06
39,OriginalPair,0.17734837532043457
40,OriginalPair,0.026013141497969627
41,OriginalPair,0.14408795535564423
42,OriginalPair,0.12346388399600983
43,OriginalPair,0.03976947069168091
44,OriginalPair,0.17735114693641663
45,OriginalPair,1.4142135569272796e-06
46,OriginalPair,0.1514940708875656
47,OriginalPair,0.06236587092280388
48,OriginalPair,0.04706152528524399
49,OriginalPair,0.11240610480308533
50,OriginalPair,0.026015954092144966
51,OriginalPair,0.15149131417274475
52,OriginalPair,1.4142135569272796e-06
