1/45.png,1f/46f.png,1
1/46.png,1f/46f.png,1
1/47.png,1f/46f.png,1
1/48.png,1f/46f.png,1
1/49.png,1f/46f.png,1
1/50.png,1f/46f.png,1
1/51.png,1f/46f.png,1
1/45.png,1f/47f.png,1
1/46.png,1f/47f.png,1
1/47.png,1f/47f.png,1
1/48.png,1f/47f.png,1
1/49.png,1f/47f.png,1
1/50.png,1f/47f.png,1
1/51.png,1f/47f.png,1
1/45.png,1f/48f.png,1
1/46.png,1f/48f.png,1
1/47.png,1f/48f.png,1
1/48.png,1f/48f.png,1
1/49.png,1f/48f.png,1
1/50.png,1f/48f.png,1
1/51.png,1f/48f.png,1
1/45.png,1/45.png,0
1/45.png,1/46.png,0
1/45.png,1/47.png,0
1/45.png,1/48.png,0
1/45.png,1/49.png,0
1/45.png,1/50.png,0
1/45.png,1/51.png,0
1/46.png,1/45.png,0
1/46.png,1/46.png,0
1/46.png,1/47.png,0
1/46.png,1/48.png,0
1/46.png,1/49.png,0
1/46.png,1/50.png,0
1/46.png,1/51.png,0
1/47.png,1/45.png,0
1/47.png,1/46.png,0
1/47.png,1/47.png,0
1/47.png,1/48.png,0
1/47.png,1/49.png,0
1/47.png,1/50.png,0
1/47.png,1/51.png,0
1/48.png,1/45.png,0
1/48.png,1/46.png,0
1/48.png,1/47.png,0
1/48.png,1/48.png,0
1/48.png,1/49.png,0
1/48.png,1/50.png,0
1/48.png,1/51.png,0
1/49.png,1/45.png,0
1/49.png,1/46.png,0
1/49.png,1/47.png,0
1/49.png,1/48.png,0
1/49.png,1/49.png,0
1/49.png,1/50.png,0
1/49.png,1/51.png,0
1/50.png,1/45.png,0
1/50.png,1/46.png,0
1/50.png,1/47.png,0
1/50.png,1/48.png,0
1/50.png,1/49.png,0
1/50.png,1/50.png,0
1/50.png,1/51.png,0
1/51.png,1/45.png,0
1/51.png,1/46.png,0
1/51.png,1/47.png,0
1/51.png,1/48.png,0
1/51.png,1/49.png,0
1/51.png,1/50.png,0
1/51.png,1/51.png,0
